questName,QuestId,QuestKind,QuestType,NeedLevel,NeedItemID,RequireType,Requirement,StartNPC,StartTalk,FinishNPCScene,FinishNPC,DoingScene,DoingCoordinate,ProTalk,FinishTalk,PreQuest,Coin,Exp,Item,ItemNum,Target,TargetNum,DropID,DropID2,chuansong,QuestMiniDesc,Endtarget,QuestDes,JobType,JobLevel,Title,AcceptScript,SubmitScript,PostQuest,Bossnpc
通缉雪山幻魔,30073,QK_Tongji,QT_Kill,30,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50157,1,230016,230116,1;1101,[info=2;6013]找到[fbf21c]雪山幻魔[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的雪山幻魔吧！,,,,,,,2;6010
通缉风蜘蛛,30074,QK_Tongji,QT_Kill,30,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50076,1,230016,230116,1;1101,[info=2;6014]找到[fbf21c]风蜘蛛[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的风蜘蛛吧！,,,,,,,2;6011
通缉炼狱魔蝎,30075,QK_Tongji,QT_Kill,30,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50060,1,230016,230116,1;1101,[info=2;6015]找到[fbf21c]炼狱魔蝎[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的炼狱魔蝎吧！,,,,,,,2;6012
通缉海底龟,30076,QK_Tongji,QT_Kill,30,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50000,1,230016,230116,1;1101,[info=3;6016]找到[fbf21c]海底龟[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的海底龟吧！,,,,,,,2;6013
通缉山贼,30077,QK_Tongji,QT_Kill,30,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50153,1,230016,230116,1;1101,[info=3;6017]找到[fbf21c]山贼[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的山贼吧！,,,,,,,2;6014
罗刹鬼,30078,QK_Tongji,QT_Kill,30,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50005,1,230016,230116,1;1101,[info=3;6018]找到[fbf21c]罗刹鬼鬼鬼[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的罗刹鬼鬼鬼吧！,,,,,,,2;6015
通缉石像怪,30079,QK_Tongji,QT_Kill,30,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50044,1,230016,230116,1;1101,[info=3;6019]找到[fbf21c]石像怪[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的石像怪吧！,,,,,,,3;6016
通缉地精,30080,QK_Tongji,QT_Kill,30,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50103,1,230016,230116,1;1101,[info=3;6020]找到[fbf21c]地精[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的地精吧！,,,,,,,3;6017
通缉胖蝙蝠,30081,QK_Tongji,QT_Kill,30,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50057,1,230016,230116,1;1101,[info=3;6021]找到[fbf21c]胖蝙蝠[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的胖蝙蝠吧！,,,,,,,3;6018
通缉人魔草,30082,QK_Tongji,QT_Kill,30,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50086,1,230016,230116,1;1101,[info=3;6022]找到[fbf21c]人魔草[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的人魔草吧！,,,,,,,3;6019
通缉土著仙人掌,30083,QK_Tongji,QT_Kill,30,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50094,1,230016,230116,1;1101,[info=3;6023]找到[fbf21c]土著仙人掌[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的土著仙人掌吧！,,,,,,,3;6020
通缉蜥蝪斗士,30084,QK_Tongji,QT_Kill,30,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50132,1,230016,230116,1;1101,[info=3;6024]找到[fbf21c]蜥蝪斗士[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的蜥蝪斗士吧！,,,,,,,3;6021
通缉泰坦巨人,30085,QK_Tongji,QT_Kill,30,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50150,1,230016,230116,1;1101,[info=3;6025]找到[fbf21c]泰坦巨人[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的泰坦巨人吧！,,,,,,,3;6022
通缉哥布林海盗,30086,QK_Tongji,QT_Kill,30,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50033,1,230016,230116,1;1101,[info=3;6026]找到[fbf21c]骷髅海盗[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的骷髅海盗吧！,,,,,,,3;6023
通缉熊猫团,30087,QK_Tongji,QT_Kill,30,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50155,1,230016,230116,1;1101,[info=3;6027]找到[fbf21c]熊猫团[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的熊猫团吧！,,,,,,,3;6024
通缉海蝙蝠,30088,QK_Tongji,QT_Kill,30,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50056,1,230016,230116,1;1101,[info=3;6028]找到[fbf21c]海蝙蝠[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的海蝙蝠吧！,,,,,,,3;6025
通缉暗影,30089,QK_Tongji,QT_Kill,30,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50111,1,230016,230116,1;1101,[info=3;6029]找到[fbf21c]暗影[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的暗影吧！,,,,,,,3;6026
通缉功夫刺魔,30090,QK_Tongji,QT_Kill,30,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50092,1,230016,230116,1;1101,[info=3;6030]找到[fbf21c]功夫刺魔[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的功夫刺魔吧！,,,,,,,3;6027
通缉食尸鬼,30091,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50026,1,230021,230121,1;1101,[info=2;6001]找到[fbf21c]食尸鬼[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的食尸鬼吧！,,,,,,,3;6028
通缉功夫刺魔,30092,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50092,1,230021,230121,1;1101,[info=2;6002]找到[fbf21c]功夫刺魔[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的功夫刺魔吧！,,,,,,,3;6029
通缉暴君熊,30093,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50012,1,230021,230121,1;1101,[info=2;6003]找到[fbf21c]暴君熊[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的暴君熊吧！,,,,,,,3;6030
通缉炽热魔芋,30094,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50095,1,230021,230121,1;1101,[info=2;6004]找到[fbf21c]炽热魔芋[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的炽热魔芋吧！,,,,,,,2;6001
通缉巨人,30095,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50148,1,230021,230121,1;1101,[info=2;6005]找到[fbf21c]巨人[-]，并击败他（建议组队）[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的巨人吧！,,,,,,,2;6002
通缉熔岩臭臭花,30096,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50090,1,230021,230121,1;1101,[info=2;6006]找到[fbf21c]熔岩臭臭花[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的熔岩臭臭花吧！,,,,,,,2;6003
通缉死亡之花,30097,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50085,1,230021,230121,1;1101,[info=2;6007]找到[fbf21c]死亡之花[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的死亡之花吧！,,,,,,,2;6004
通缉沙漠臭臭花,30098,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50088,1,230021,230121,1;1101,[info=2;6008]找到[fbf21c]沙漠臭臭花[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的沙漠臭臭花吧！,,,,,,,2;6005
通缉小丑炸弹魔,30099,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50104,1,230021,230121,1;1101,[info=2;6009]找到[fbf21c]小丑炸弹魔[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的小丑炸弹魔吧！,,,,,,,2;6006
通缉水蜘蛛,30100,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50074,1,230021,230121,1;1101,[info=2;6010]找到[fbf21c]水蜘蛛[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的水蜘蛛吧！,,,,,,,2;6007
通缉曼陀罗草,30101,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50084,1,230021,230121,1;1101,[info=2;6011]找到[fbf21c]曼陀罗草[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的曼陀罗草吧！,,,,,,,2;6008
通缉熊猫团,30102,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50155,1,230021,230121,1;1101,[info=2;6012]找到[fbf21c]熊猫团[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的熊猫团吧！,,,,,,,2;6009
通缉雪山幻魔,30103,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50157,1,230021,230121,1;1101,[info=2;6013]找到[fbf21c]雪山幻魔[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的雪山幻魔吧！,,,,,,,2;6010
通缉风蜘蛛,30104,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50076,1,230021,230121,1;1101,[info=2;6014]找到[fbf21c]风蜘蛛[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的风蜘蛛吧！,,,,,,,2;6011
通缉炼狱魔蝎,30105,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50060,1,230021,230121,1;1101,[info=2;6015]找到[fbf21c]炼狱魔蝎[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的炼狱魔蝎吧！,,,,,,,2;6012
通缉海底龟,30106,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50000,1,230021,230121,1;1101,[info=3;6016]找到[fbf21c]海底龟[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的海底龟吧！,,,,,,,2;6013
通缉山贼,30107,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50153,1,230021,230121,1;1101,[info=3;6017]找到[fbf21c]山贼[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的山贼吧！,,,,,,,2;6014
罗刹鬼,30108,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50005,1,230021,230121,1;1101,[info=3;6018]找到[fbf21c]罗刹鬼鬼鬼[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的罗刹鬼鬼鬼吧！,,,,,,,2;6015
通缉石像怪,30109,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50044,1,230021,230121,1;1101,[info=3;6019]找到[fbf21c]石像怪[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的石像怪吧！,,,,,,,3;6016
通缉地精,30110,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50103,1,230021,230121,1;1101,[info=3;6020]找到[fbf21c]地精[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的地精吧！,,,,,,,3;6017
通缉胖蝙蝠,30111,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50057,1,230021,230121,1;1101,[info=3;6021]找到[fbf21c]胖蝙蝠[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的胖蝙蝠吧！,,,,,,,3;6018
通缉人魔草,30112,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50086,1,230021,230121,1;1101,[info=3;6022]找到[fbf21c]人魔草[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的人魔草吧！,,,,,,,3;6019
通缉土著仙人掌,30113,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50094,1,230021,230121,1;1101,[info=3;6023]找到[fbf21c]土著仙人掌[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的土著仙人掌吧！,,,,,,,3;6020
通缉蜥蝪斗士,30114,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50132,1,230021,230121,1;1101,[info=3;6024]找到[fbf21c]蜥蝪斗士[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的蜥蝪斗士吧！,,,,,,,3;6021
通缉泰坦巨人,30115,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50150,1,230021,230121,1;1101,[info=3;6025]找到[fbf21c]泰坦巨人[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的泰坦巨人吧！,,,,,,,3;6022
通缉哥布林海盗,30116,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50033,1,230021,230121,1;1101,[info=3;6026]找到[fbf21c]骷髅海盗[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的骷髅海盗吧！,,,,,,,3;6023
通缉熊猫团,30117,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50155,1,230021,230121,1;1101,[info=3;6027]找到[fbf21c]熊猫团[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的熊猫团吧！,,,,,,,3;6024
通缉海蝙蝠,30118,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50056,1,230021,230121,1;1101,[info=3;6028]找到[fbf21c]海蝙蝠[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的海蝙蝠吧！,,,,,,,3;6025
通缉暗影,30119,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50111,1,230021,230121,1;1101,[info=3;6029]找到[fbf21c]暗影[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的暗影吧！,,,,,,,3;6026
通缉功夫刺魔,30120,QK_Tongji,QT_Kill,35,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50092,1,230021,230121,1;1101,[info=3;6030]找到[fbf21c]功夫刺魔[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的功夫刺魔吧！,,,,,,,3;6027
通缉食尸鬼,30121,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50026,1,230026,230126,1;1101,[info=2;6001]找到[fbf21c]食尸鬼[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的食尸鬼吧！,,,,,,,3;6028
通缉功夫刺魔,30122,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50092,1,230026,230126,1;1101,[info=2;6002]找到[fbf21c]功夫刺魔[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的功夫刺魔吧！,,,,,,,3;6029
通缉暴君熊,30123,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50012,1,230026,230126,1;1101,[info=2;6003]找到[fbf21c]暴君熊[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的暴君熊吧！,,,,,,,3;6030
通缉炽热魔芋,30124,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50095,1,230026,230126,1;1101,[info=2;6004]找到[fbf21c]炽热魔芋[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的炽热魔芋吧！,,,,,,,2;6001
通缉巨人,30125,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50148,1,230026,230126,1;1101,[info=2;6005]找到[fbf21c]巨人[-]，并击败他（建议组队）[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的巨人吧！,,,,,,,2;6002
通缉熔岩臭臭花,30126,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50090,1,230026,230126,1;1101,[info=2;6006]找到[fbf21c]熔岩臭臭花[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的熔岩臭臭花吧！,,,,,,,2;6003
通缉死亡之花,30127,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50085,1,230026,230126,1;1101,[info=2;6007]找到[fbf21c]死亡之花[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的死亡之花吧！,,,,,,,2;6004
通缉沙漠臭臭花,30128,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50088,1,230026,230126,1;1101,[info=2;6008]找到[fbf21c]沙漠臭臭花[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的沙漠臭臭花吧！,,,,,,,2;6005
通缉小丑炸弹魔,30129,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50104,1,230026,230126,1;1101,[info=2;6009]找到[fbf21c]小丑炸弹魔[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的小丑炸弹魔吧！,,,,,,,2;6006
通缉水蜘蛛,30130,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50074,1,230026,230126,1;1101,[info=2;6010]找到[fbf21c]水蜘蛛[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的水蜘蛛吧！,,,,,,,2;6007
通缉曼陀罗草,30131,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50084,1,230026,230126,1;1101,[info=2;6011]找到[fbf21c]曼陀罗草[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的曼陀罗草吧！,,,,,,,2;6008
通缉熊猫团,30132,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50155,1,230026,230126,1;1101,[info=2;6012]找到[fbf21c]熊猫团[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的熊猫团吧！,,,,,,,2;6009
通缉雪山幻魔,30133,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50157,1,230026,230126,1;1101,[info=2;6013]找到[fbf21c]雪山幻魔[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的雪山幻魔吧！,,,,,,,2;6010
通缉风蜘蛛,30134,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50076,1,230026,230126,1;1101,[info=2;6014]找到[fbf21c]风蜘蛛[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的风蜘蛛吧！,,,,,,,2;6011
通缉炼狱魔蝎,30135,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50060,1,230026,230126,1;1101,[info=2;6015]找到[fbf21c]炼狱魔蝎[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的炼狱魔蝎吧！,,,,,,,2;6012
通缉海底龟,30136,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50000,1,230026,230126,1;1101,[info=3;6016]找到[fbf21c]海底龟[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的海底龟吧！,,,,,,,2;6013
通缉山贼,30137,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50153,1,230026,230126,1;1101,[info=3;6017]找到[fbf21c]山贼[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的山贼吧！,,,,,,,2;6014
罗刹鬼,30138,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50005,1,230026,230126,1;1101,[info=3;6018]找到[fbf21c]罗刹鬼鬼鬼[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的罗刹鬼鬼鬼吧！,,,,,,,2;6015
通缉石像怪,30139,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50044,1,230026,230126,1;1101,[info=3;6019]找到[fbf21c]石像怪[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的石像怪吧！,,,,,,,3;6016
通缉地精,30140,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50103,1,230026,230126,1;1101,[info=3;6020]找到[fbf21c]地精[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的地精吧！,,,,,,,3;6017
通缉胖蝙蝠,30141,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50057,1,230026,230126,1;1101,[info=3;6021]找到[fbf21c]胖蝙蝠[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的胖蝙蝠吧！,,,,,,,3;6018
通缉人魔草,30142,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50086,1,230026,230126,1;1101,[info=3;6022]找到[fbf21c]人魔草[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的人魔草吧！,,,,,,,3;6019
通缉土著仙人掌,30143,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50094,1,230026,230126,1;1101,[info=3;6023]找到[fbf21c]土著仙人掌[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的土著仙人掌吧！,,,,,,,3;6020
通缉蜥蝪斗士,30144,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50132,1,230026,230126,1;1101,[info=3;6024]找到[fbf21c]蜥蝪斗士[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的蜥蝪斗士吧！,,,,,,,3;6021
通缉泰坦巨人,30145,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50150,1,230026,230126,1;1101,[info=3;6025]找到[fbf21c]泰坦巨人[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的泰坦巨人吧！,,,,,,,3;6022
通缉哥布林海盗,30146,QK_Tongji,QT_Kill,40,,RT_Nil,,1101,3006,1,1101,1,"5,-2",3007,3008,,,,,,50033,1,230026,230126,1;1101,[info=3;6026]找到[fbf21c]骷髅海盗[-]，并击败他[/info],[info=1;1101]在主城与[fbf21c]通缉负责人[-]交谈[/info],来挑战强大的骷髅海盗吧！,,,,,,,3;6023
