ID,BattleType,dialogue1,dialogue2,BP_Up0,BP_Up1,BP_Up2,BP_Up3,BP_Up4,BP_Up5,BP_Up6,BP_Up7,BP_Up8,BP_Up9,BP_Down0,BP_Down1,BP_Down2,BP_Down3,BP_Down4,BP_Down5,BP_Down6,BP_Down7,BP_Down8,BP_Down9,BattleName
20995,BT_PVE,,,20222,20222,40995,20222,20222,20222,20222,20222,20222,20222,,,,,,,,,,,
20996,BT_PVE,,,20222,20222,40996,20222,20222,20222,20222,20222,20222,20222,,,,,,,,,,,
20997,BT_PVE,,,20222,20222,40997,20222,20222,20222,20222,20222,20222,20222,,,,,,,,,,,
20998,BT_PVE,,,20222,20222,40998,20222,20222,20222,20222,20222,20222,20222,,,,,,,,,,,
20999,BT_PVE,,,20222,20222,40999,20222,20222,20222,20222,20222,20222,20222,,,,,,,,,,,
21000,BT_PVE,,,20222,20222,41000,20222,20222,20222,20222,20222,20222,20222,,,,,,,,,,,
21001,BT_PVE,,,20222,20222,41001,20222,20222,20222,20222,20222,20222,20222,,,,,,,,,,,
21002,BT_PVE,,,20222,20222,41002,20222,20222,20222,20222,20222,20222,20222,,,,,,,,,,,
21003,BT_PVE,,,20222,20222,41003,20222,20222,20222,20222,20222,20222,20222,,,,,,,,,,,
21004,BT_PVE,,,20222,20222,41004,20222,20222,20222,20222,20222,20222,20222,,,,,,,,,,,
21005,BT_PVE,,,20222,20222,41005,20222,20222,20222,20222,20222,20222,20222,,,,,,,,,,,
21006,BT_PVE,,,20222,20222,41006,20222,20222,20222,20222,20222,20222,20222,,,,,,,,,,,
21007,BT_PVE,,,20222,20222,41007,20222,20222,20222,20222,20222,20222,20222,,,,,,,,,,,
21008,BT_PVE,,,20222,20222,41008,20222,20222,20222,20222,20222,20222,20222,,,,,,,,,,,
21009,BT_PVE,,,20222,20222,41009,20222,20222,20222,20222,20222,20222,20222,,,,,,,,,,,
21010,BT_PVE,,,20223,20223,41010,20223,20223,20223,20223,20223,20223,20223,,,,,,,,,,,
21011,BT_PVE,,,20223,20223,41011,20223,20223,20223,20223,20223,20223,20223,,,,,,,,,,,
21012,BT_PVE,,,20223,20223,41012,20223,20223,20223,20223,20223,20223,20223,,,,,,,,,,,
21013,BT_PVE,,,20223,20223,41013,20223,20223,20223,20223,20223,20223,20223,,,,,,,,,,,
21014,BT_PVE,,,20223,20223,41014,20223,20223,20223,20223,20223,20223,20223,,,,,,,,,,,
21015,BT_PVE,,,20223,20223,41015,20223,20223,20223,20223,20223,20223,20223,,,,,,,,,,,
21016,BT_PVE,,,20223,20223,41016,20223,20223,20223,20223,20223,20223,20223,,,,,,,,,,,
21017,BT_PVE,,,20223,20223,41017,20223,20223,20223,20223,20223,20223,20223,,,,,,,,,,,
21018,BT_PVE,,,20223,20223,41018,20223,20223,20223,20223,20223,20223,20223,,,,,,,,,,,
21019,BT_PVE,,,20223,20223,41019,20223,20223,20223,20223,20223,20223,20223,,,,,,,,,,,
21020,BT_PVE,,,20223,20223,41020,20223,20223,20223,20223,20223,20223,20223,,,,,,,,,,,
21021,BT_PVE,,,20223,20223,41021,20223,20223,20223,20223,20223,20223,20223,,,,,,,,,,,
21022,BT_PVE,,,20223,20223,41022,20223,20223,20223,20223,20223,20223,20223,,,,,,,,,,,
21023,BT_PVE,,,20224,20224,41023,20224,20224,20224,20224,20224,20224,20224,,,,,,,,,,,
21024,BT_PVE,,,20224,20224,41024,20224,20224,20224,20224,20224,20224,20224,,,,,,,,,,,
21025,BT_PVE,,,20224,20224,41025,20224,20224,20224,20224,20224,20224,20224,,,,,,,,,,,
21026,BT_PVE,,,20224,20224,41026,20224,20224,20224,20224,20224,20224,20224,,,,,,,,,,,
21027,BT_PVE,,,20224,20224,41027,20224,20224,20224,20224,20224,20224,20224,,,,,,,,,,,
21028,BT_PVE,,,20224,20224,41028,20224,20224,20224,20224,20224,20224,20224,,,,,,,,,,,
21029,BT_PVE,,,20224,20224,41029,20224,20224,20224,20224,20224,20224,20224,,,,,,,,,,,
21030,BT_PVE,,,20224,20224,41030,20224,20224,20224,20224,20224,20224,20224,,,,,,,,,,,
21031,BT_PVE,,,20224,20224,41031,20224,20224,20224,20224,20224,20224,20224,,,,,,,,,,,
21032,BT_PVE,,,20224,20224,41032,20224,20224,20224,20224,20224,20224,20224,,,,,,,,,,,
21033,BT_PVE,,,20224,20224,41033,20224,20224,20224,20224,20224,20224,20224,,,,,,,,,,,
21034,BT_PVE,,,20224,20224,41034,20224,20224,20224,20224,20224,20224,20224,,,,,,,,,,,
21035,BT_PVE,,,20224,20224,41035,20224,20224,20224,20224,20224,20224,20224,,,,,,,,,,,
21036,BT_PVE,,,20225,20225,41036,20225,20225,20225,20225,20225,20225,20225,,,,,,,,,,,
21037,BT_PVE,,,20225,20225,41037,20225,20225,20225,20225,20225,20225,20225,,,,,,,,,,,
21038,BT_PVE,,,20225,20225,41038,20225,20225,20225,20225,20225,20225,20225,,,,,,,,,,,
21039,BT_PVE,,,20225,20225,41039,20225,20225,20225,20225,20225,20225,20225,,,,,,,,,,,
21040,BT_PVE,,,20225,20225,41040,20225,20225,20225,20225,20225,20225,20225,,,,,,,,,,,
21041,BT_PVE,,,20225,20225,41041,20225,20225,20225,20225,20225,20225,20225,,,,,,,,,,,
21042,BT_PVE,,,20225,20225,41042,20225,20225,20225,20225,20225,20225,20225,,,,,,,,,,,
21043,BT_PVE,,,20225,20225,41043,20225,20225,20225,20225,20225,20225,20225,,,,,,,,,,,
21044,BT_PVE,,,20225,20225,41044,20225,20225,20225,20225,20225,20225,20225,,,,,,,,,,,
21045,BT_PVE,,,20225,20225,41045,20225,20225,20225,20225,20225,20225,20225,,,,,,,,,,,
21046,BT_PVE,,,20225,20225,41046,20225,20225,20225,20225,20225,20225,20225,,,,,,,,,,,
21047,BT_PVE,,,20225,20225,41047,20225,20225,20225,20225,20225,20225,20225,,,,,,,,,,,
21048,BT_PVE,,,20225,20225,41048,20225,20225,20225,20225,20225,20225,20225,,,,,,,,,,,
21049,BT_PVE,,,20225,20225,41049,20225,20225,20225,20225,20225,20225,20225,,,,,,,,,,,
21050,BT_PVE,,,20225,20225,41050,20225,20225,20225,20225,20225,20225,20225,,,,,,,,,,,
21051,BT_PVE,,,20240,20240,41051,20240,20240,20240,20240,20240,20240,20240,,,,,,,,,,,
21052,BT_PVE,,,20240,20240,41052,20240,20240,20240,20240,20240,20240,20240,,,,,,,,,,,
21053,BT_PVE,,,20240,20240,41053,20240,20240,20240,20240,20240,20240,20240,,,,,,,,,,,
21054,BT_PVE,,,20240,20240,41054,20240,20240,20240,20240,20240,20240,20240,,,,,,,,,,,
21055,BT_PVE,,,20240,20240,41055,20240,20240,20240,20240,20240,20240,20240,,,,,,,,,,,
21056,BT_PVE,,,20240,20240,41056,20240,20240,20240,20240,20240,20240,20240,,,,,,,,,,,
21057,BT_PVE,,,20240,20240,41057,20240,20240,20240,20240,20240,20240,20240,,,,,,,,,,,
21058,BT_PVE,,,20240,20240,41058,20240,20240,20240,20240,20240,20240,20240,,,,,,,,,,,
21059,BT_PVE,,,20240,20240,41059,20240,20240,20240,20240,20240,20240,20240,,,,,,,,,,,
21060,BT_PVE,,,20240,20240,41060,20240,20240,20240,20240,20240,20240,20240,,,,,,,,,,,
21061,BT_PVE,,,20240,20240,41061,20240,20240,20240,20240,20240,20240,20240,,,,,,,,,,,
21062,BT_PVE,,,20240,20240,41062,20240,20240,20240,20240,20240,20240,20240,,,,,,,,,,,
21063,BT_PVE,,,20240,20240,41063,20240,20240,20240,20240,20240,20240,20240,,,,,,,,,,,
21064,BT_PVE,,,20240,20240,41064,20240,20240,20240,20240,20240,20240,20240,,,,,,,,,,,
21065,BT_PVE,,,20239,20239,41065,20239,20239,20239,20239,20239,20239,20239,,,,,,,,,,,
21066,BT_PVE,,,20239,20239,41066,20239,20239,20239,20239,20239,20239,20239,,,,,,,,,,,
21067,BT_PVE,,,20239,20239,41067,20239,20239,20239,20239,20239,20239,20239,,,,,,,,,,,
21068,BT_PVE,,,20239,20239,41068,20239,20239,20239,20239,20239,20239,20239,,,,,,,,,,,
21069,BT_PVE,,,20239,20239,41069,20239,20239,20239,20239,20239,20239,20239,,,,,,,,,,,
21070,BT_PVE,,,20239,20239,41070,20239,20239,20239,20239,20239,20239,20239,,,,,,,,,,,
21071,BT_PVE,,,20239,20239,41071,20239,20239,20239,20239,20239,20239,20239,,,,,,,,,,,
21072,BT_PVE,,,20239,20239,41072,20239,20239,20239,20239,20239,20239,20239,,,,,,,,,,,
21073,BT_PVE,,,20239,20239,41073,20239,20239,20239,20239,20239,20239,20239,,,,,,,,,,,
21074,BT_PVE,,,20239,20239,41074,20239,20239,20239,20239,20239,20239,20239,,,,,,,,,,,
21075,BT_PVE,,,20239,20239,41075,20239,20239,20239,20239,20239,20239,20239,,,,,,,,,,,
21076,BT_PVE,,,20239,20239,41076,20239,20239,20239,20239,20239,20239,20239,,,,,,,,,,,
21077,BT_PVE,,,20239,20239,41077,20239,20239,20239,20239,20239,20239,20239,,,,,,,,,,,
21078,BT_PVE,,,20238,20238,41078,20238,20238,20238,20238,20238,20238,20238,,,,,,,,,,,
21079,BT_PVE,,,20238,20238,41079,20238,20238,20238,20238,20238,20238,20238,,,,,,,,,,,
21080,BT_PVE,,,20238,20238,41080,20238,20238,20238,20238,20238,20238,20238,,,,,,,,,,,
21081,BT_PVE,,,20238,20238,41081,20238,20238,20238,20238,20238,20238,20238,,,,,,,,,,,
21082,BT_PVE,,,20238,20238,41082,20238,20238,20238,20238,20238,20238,20238,,,,,,,,,,,
21083,BT_PVE,,,20238,20238,41083,20238,20238,20238,20238,20238,20238,20238,,,,,,,,,,,
21084,BT_PVE,,,20238,20238,41084,20238,20238,20238,20238,20238,20238,20238,,,,,,,,,,,
21085,BT_PVE,,,20238,20238,41085,20238,20238,20238,20238,20238,20238,20238,,,,,,,,,,,
21086,BT_PVE,,,20238,20238,41086,20238,20238,20238,20238,20238,20238,20238,,,,,,,,,,,
21087,BT_PVE,,,20238,20238,41087,20238,20238,20238,20238,20238,20238,20238,,,,,,,,,,,
21088,BT_PVE,,,20238,20238,41088,20238,20238,20238,20238,20238,20238,20238,,,,,,,,,,,
21089,BT_PVE,,,20238,20238,41089,20238,20238,20238,20238,20238,20238,20238,,,,,,,,,,,
21090,BT_PVE,,,20237,20237,41090,20237,20237,20237,20237,20237,20237,20237,,,,,,,,,,,
21091,BT_PVE,,,20237,20237,41091,20237,20237,20237,20237,20237,20237,20237,,,,,,,,,,,
21092,BT_PVE,,,20237,20237,41092,20237,20237,20237,20237,20237,20237,20237,,,,,,,,,,,
21093,BT_PVE,,,20237,20237,41093,20237,20237,20237,20237,20237,20237,20237,,,,,,,,,,,
21094,BT_PVE,,,20237,20237,41094,20237,20237,20237,20237,20237,20237,20237,,,,,,,,,,,
21095,BT_PVE,,,20237,20237,41095,20237,20237,20237,20237,20237,20237,20237,,,,,,,,,,,
21096,BT_PVE,,,20237,20237,41096,20237,20237,20237,20237,20237,20237,20237,,,,,,,,,,,
21097,BT_PVE,,,20237,20237,41097,20237,20237,20237,20237,20237,20237,20237,,,,,,,,,,,
21098,BT_PVE,,,20237,20237,41098,20237,20237,20237,20237,20237,20237,20237,,,,,,,,,,,
21099,BT_PVE,,,20237,20237,41099,20237,20237,20237,20237,20237,20237,20237,,,,,,,,,,,
21100,BT_PVE,,,20237,20237,41100,20237,20237,20237,20237,20237,20237,20237,,,,,,,,,,,
21101,BT_PVE,,,20237,20237,41101,20237,20237,20237,20237,20237,20237,20237,,,,,,,,,,,
21102,BT_PVE,,,20237,20237,41102,20237,20237,20237,20237,20237,20237,20237,,,,,,,,,,,
21103,BT_PVE,,,20237,20237,41103,20237,20237,20237,20237,20237,20237,20237,,,,,,,,,,,
21104,BT_PVE,,,20237,20237,41104,20237,20237,20237,20237,20237,20237,20237,,,,,,,,,,,
21105,BT_PVE,,,20236,20236,41105,20236,20236,20236,20236,20236,20236,20236,,,,,,,,,,,
21106,BT_PVE,,,20236,20236,41106,20236,20236,20236,20236,20236,20236,20236,,,,,,,,,,,
21107,BT_PVE,,,20236,20236,41107,20236,20236,20236,20236,20236,20236,20236,,,,,,,,,,,
21108,BT_PVE,,,20236,20236,41108,20236,20236,20236,20236,20236,20236,20236,,,,,,,,,,,
21109,BT_PVE,,,20236,20236,41109,20236,20236,20236,20236,20236,20236,20236,,,,,,,,,,,
21110,BT_PVE,,,20236,20236,41110,20236,20236,20236,20236,20236,20236,20236,,,,,,,,,,,
21111,BT_PVE,,,20236,20236,41111,20236,20236,20236,20236,20236,20236,20236,,,,,,,,,,,
21112,BT_PVE,,,20236,20236,41112,20236,20236,20236,20236,20236,20236,20236,,,,,,,,,,,
21113,BT_PVE,,,20236,20236,41113,20236,20236,20236,20236,20236,20236,20236,,,,,,,,,,,
21114,BT_PVE,,,20236,20236,41114,20236,20236,20236,20236,20236,20236,20236,,,,,,,,,,,
21115,BT_PVE,,,20236,20236,41115,20236,20236,20236,20236,20236,20236,20236,,,,,,,,,,,
21116,BT_PVE,,,20236,20236,41116,20236,20236,20236,20236,20236,20236,20236,,,,,,,,,,,
21117,BT_PVE,,,20236,20236,41117,20236,20236,20236,20236,20236,20236,20236,,,,,,,,,,,
21118,BT_PVE,,,20236,20236,41118,20236,20236,20236,20236,20236,20236,20236,,,,,,,,,,,
21119,BT_PVE,,,20235,20235,41119,20235,20235,20235,20235,20235,20235,20235,,,,,,,,,,,
21120,BT_PVE,,,20235,20235,41120,20235,20235,20235,20235,20235,20235,20235,,,,,,,,,,,
21121,BT_PVE,,,20235,20235,41121,20235,20235,20235,20235,20235,20235,20235,,,,,,,,,,,
21122,BT_PVE,,,20235,20235,41122,20235,20235,20235,20235,20235,20235,20235,,,,,,,,,,,
21123,BT_PVE,,,20235,20235,41123,20235,20235,20235,20235,20235,20235,20235,,,,,,,,,,,
21124,BT_PVE,,,20235,20235,41124,20235,20235,20235,20235,20235,20235,20235,,,,,,,,,,,
21125,BT_PVE,,,20235,20235,41125,20235,20235,20235,20235,20235,20235,20235,,,,,,,,,,,
21126,BT_PVE,,,20235,20235,41126,20235,20235,20235,20235,20235,20235,20235,,,,,,,,,,,
21127,BT_PVE,,,20235,20235,41127,20235,20235,20235,20235,20235,20235,20235,,,,,,,,,,,
21128,BT_PVE,,,20235,20235,41128,20235,20235,20235,20235,20235,20235,20235,,,,,,,,,,,
21129,BT_PVE,,,20235,20235,41129,20235,20235,20235,20235,20235,20235,20235,,,,,,,,,,,
21130,BT_PVE,,,20235,20235,41130,20235,20235,20235,20235,20235,20235,20235,,,,,,,,,,,
21131,BT_PVE,,,20235,20235,41131,20235,20235,20235,20235,20235,20235,20235,,,,,,,,,,,
21132,BT_PVE,,,20235,20235,41132,20235,20235,20235,20235,20235,20235,20235,,,,,,,,,,,
21133,BT_PVE,,,20235,20235,41133,20235,20235,20235,20235,20235,20235,20235,,,,,,,,,,,
21134,BT_PVE,,,20235,20235,41134,20235,20235,20235,20235,20235,20235,20235,,,,,,,,,,,
21135,BT_PVE,,,20234,20234,41135,20234,20234,20234,20234,20234,20234,20234,,,,,,,,,,,
21136,BT_PVE,,,20234,20234,41136,20234,20234,20234,20234,20234,20234,20234,,,,,,,,,,,
21137,BT_PVE,,,20234,20234,41137,20234,20234,20234,20234,20234,20234,20234,,,,,,,,,,,
21138,BT_PVE,,,20234,20234,41138,20234,20234,20234,20234,20234,20234,20234,,,,,,,,,,,
21139,BT_PVE,,,20234,20234,41139,20234,20234,20234,20234,20234,20234,20234,,,,,,,,,,,
21140,BT_PVE,,,20234,20234,41140,20234,20234,20234,20234,20234,20234,20234,,,,,,,,,,,
21141,BT_PVE,,,20234,20234,41141,20234,20234,20234,20234,20234,20234,20234,,,,,,,,,,,
21142,BT_PVE,,,20234,20234,41142,20234,20234,20234,20234,20234,20234,20234,,,,,,,,,,,
21143,BT_PVE,,,20234,20234,41143,20234,20234,20234,20234,20234,20234,20234,,,,,,,,,,,
21144,BT_PVE,,,20234,20234,41144,20234,20234,20234,20234,20234,20234,20234,,,,,,,,,,,
21145,BT_PVE,,,20234,20234,41145,20234,20234,20234,20234,20234,20234,20234,,,,,,,,,,,
21146,BT_PVE,,,20233,20233,41146,20233,20233,20233,20233,20233,20233,20233,,,,,,,,,,,
21147,BT_PVE,,,20233,20233,41147,20233,20233,20233,20233,20233,20233,20233,,,,,,,,,,,
21148,BT_PVE,,,20233,20233,41148,20233,20233,20233,20233,20233,20233,20233,,,,,,,,,,,
21149,BT_PVE,,,20233,20233,41149,20233,20233,20233,20233,20233,20233,20233,,,,,,,,,,,
21150,BT_PVE,,,20233,20233,41150,20233,20233,20233,20233,20233,20233,20233,,,,,,,,,,,
21151,BT_PVE,,,20233,20233,41151,20233,20233,20233,20233,20233,20233,20233,,,,,,,,,,,
21152,BT_PVE,,,20233,20233,41152,20233,20233,20233,20233,20233,20233,20233,,,,,,,,,,,
21153,BT_PVE,,,20233,20233,41153,20233,20233,20233,20233,20233,20233,20233,,,,,,,,,,,
21154,BT_PVE,,,20233,20233,41154,20233,20233,20233,20233,20233,20233,20233,,,,,,,,,,,
21155,BT_PVE,,,20233,20233,41155,20233,20233,20233,20233,20233,20233,20233,,,,,,,,,,,
21156,BT_PVE,,,70094,70095,70087,70095,70094,,,,,,,,,,,,,,,,
21157,BT_PVE,,,70094,70095,70088,70094,70095,70094,,,,70095,,,,,,,,,,,
21158,BT_PVE,,,70094,70095,70089,70095,70094,70094,70095,,70094,70095,,,,,,,,,,,
21159,BT_PVE,,,70094,70095,70090,70094,70095,70094,70095,70096,70094,70095,,,,,,,,,,,
21160,BT_PVE,,,70096,70097,70091,70096,70097,70096,70097,,70096,70097,,,,,,,,,,,
81001,BT_PVE,,,80001,80001,80001,80001,80001,,,,,,,,,,,,,,,,
81002,BT_PVE,,,80002,80002,80002,80002,80002,,,,,,,,,,,,,,,,
81003,BT_PVE,,,80003,80003,80003,80003,80003,,,,,,,,,,,,,,,,
81004,BT_PVE,,,80004,80004,80004,80004,80004,,,,,,,,,,,,,,,,
81005,BT_PVE,,,80005,80005,80005,80005,80005,,,,,,,,,,,,,,,,
81006,BT_PVE,,,80006,80006,80006,80006,80006,,,,,,,,,,,,,,,,
81007,BT_PVE,,,80007,80007,80007,80007,80007,,,,,,,,,,,,,,,,
81008,BT_PVE,,,80008,80008,80008,80008,80008,,,,,,,,,,,,,,,,
81009,BT_PVE,,,80009,80009,80009,80009,80009,,,,,,,,,,,,,,,,
81010,BT_PVE,,,80010,80010,80010,80010,80010,,,,,,,,,,,,,,,,
81011,BT_PVE,,,80011,80011,80011,80011,80011,,,,,,,,,,,,,,,,
81012,BT_PVE,,,80012,80012,80012,80012,80012,,,,,,,,,,,,,,,,
81013,BT_PVE,,,80013,80013,80013,80013,80013,,,,,,,,,,,,,,,,
81014,BT_PVE,,,80014,80014,80014,80014,80014,,,,,,,,,,,,,,,,
81015,BT_PVE,,,80015,80015,80015,80015,80015,,,,,,,,,,,,,,,,
81016,BT_PVE,,,80016,80016,80016,80016,80016,,,,,,,,,,,,,,,,
81017,BT_PVE,,,80017,80017,80017,80017,80017,,,,,,,,,,,,,,,,
81018,BT_PVE,,,80018,80018,80018,80018,80018,,,,,,,,,,,,,,,,
81019,BT_PVE,,,80019,80019,80019,80019,80019,,,,,,,,,,,,,,,,
81020,BT_PVE,,,80020,80020,80020,80020,80020,,,,,,,,,,,,,,,,
81021,BT_PVE,,,80021,80021,80021,80021,80021,,,,,,,,,,,,,,,,
81022,BT_PVE,,,80022,80022,80022,80022,80022,,,,,,,,,,,,,,,,
81023,BT_PVE,,,80023,80023,80023,80023,80023,,,,,,,,,,,,,,,,
81024,BT_PVE,,,80024,80024,80024,80024,80024,,,,,,,,,,,,,,,,
81025,BT_PVE,,,80025,80025,80025,80025,80025,,,,,,,,,,,,,,,,
81026,BT_PVE,,,80026,80026,80026,80026,80026,,,,,,,,,,,,,,,,
81027,BT_PVE,,,80027,80027,80027,80027,80027,,,,,,,,,,,,,,,,
81028,BT_PVE,,,80028,80028,80028,80028,80028,,,,,,,,,,,,,,,,
81029,BT_PVE,,,80029,80029,80029,80029,80029,,,,,,,,,,,,,,,,
81030,BT_PVE,,,80030,80030,80030,80030,80030,,,,,,,,,,,,,,,,
81031,BT_PVE,,,80031,80031,80031,80031,80031,,,,,,,,,,,,,,,,
81032,BT_PVE,,,80032,80032,80032,80032,80032,,,,,,,,,,,,,,,,
81033,BT_PVE,,,80033,80033,80033,80033,80033,,,,,,,,,,,,,,,,
81034,BT_PVE,,,80034,80034,80034,80034,80034,,,,,,,,,,,,,,,,
81035,BT_PVE,,,80035,80035,80035,80035,80035,,,,,,,,,,,,,,,,
81036,BT_PVE,,,80036,80036,80036,80036,80036,,,,,,,,,,,,,,,,
81037,BT_PVE,,,80037,80037,80037,80037,80037,,,,,,,,,,,,,,,,
81038,BT_PVE,,,80038,80038,80038,80038,80038,,,,,,,,,,,,,,,,
81039,BT_PVE,,,80039,80039,80039,80039,80039,,,,,,,,,,,,,,,,
81040,BT_PVE,,,80040,80040,80040,80040,80040,,,,,,,,,,,,,,,,
81041,BT_PVE,,,80041,80041,80041,80041,80041,,,,,,,,,,,,,,,,
81042,BT_PVE,,,80042,80042,80042,80042,80042,,,,,,,,,,,,,,,,
81043,BT_PVE,,,80043,80043,80043,80043,80043,,,,,,,,,,,,,,,,
81044,BT_PVE,,,80044,80044,80044,80044,80044,,,,,,,,,,,,,,,,
81045,BT_PVE,,,80045,80045,80045,80045,80045,,,,,,,,,,,,,,,,
81046,BT_PVE,,,80046,80046,80046,80046,80046,,,,,,,,,,,,,,,,
81047,BT_PVE,,,80047,80047,80047,80047,80047,,,,,,,,,,,,,,,,
81048,BT_PVE,,,80048,80048,80048,80048,80048,,,,,,,,,,,,,,,,
81049,BT_PVE,,,80049,80049,80049,80049,80049,,,,,,,,,,,,,,,,
81050,BT_PVE,,,80050,80050,80050,80050,80050,,,,,,,,,,,,,,,,
81051,BT_PVE,,,80001,80001,80051,80001,80001,80001,80001,80001,80001,80001,,,,,,,,,,,
81052,BT_PVE,,,80011,80011,80052,80011,80011,80011,80011,80011,80011,80011,,,,,,,,,,,
81053,BT_PVE,,,80021,80021,80053,80021,80021,80021,80021,80021,80021,80021,,,,,,,,,,,
81054,BT_PVE,,,80031,80031,80054,80031,80031,80031,80031,80031,80031,80031,,,,,,,,,,,
81055,BT_PVE,,,80041,80041,80055,80041,80041,80041,80041,80041,80041,80041,,,,,,,,,,,
