ID,SkillName,NameEffectID,SkillDesc,SkillType,SelectedTarget,Pr,Lv,CastEffectAssetID,EffectAssetID,BeAttackAssetID,StateIDs,isMelee,isPhysic,GroupID,LearnGroup,cost,SkillTargetType,PassiveName,resIconName,resTextName,GloAction,GloCondition,Actions,Conditions,ImpactPropType,ImpactPropNum,LearnQuestID,LearnCoin,LevelUpNeedItem,exp,DontCare,LearnLv,SkillBack,SkillIconTex
2291,全体混乱等级4,508,让一侧全体混乱[ff6000]4[-] 次行动，混乱后角色不受控制，30级可用。,SKT_Active,CalcSkillAffect_quanti,7950,4,86,41,-1,,,,全体混乱,3,80,STT_All,PAT_None,chaoluanIcon_icon,chaoluanText,"skill_hunluan_quanti_4(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4503,8,1,25,ICON_zhandou_jinengshifang_19_hunluan_1.1.0.0,AF_zhandou_jinengshifang_19_hunluan_3_1.1.0.0
2291,全体混乱等级5,508,让一侧全体混乱[ff6000]4[-] 次行动，混乱后角色不受控制，40级可用。并且需要进阶为1转职业等级。,SKT_Active,CalcSkillAffect_quanti,30900,5,86,41,-1,,,,全体混乱,3,100,STT_All,PAT_None,chaoluanIcon_icon,chaoluanText,"skill_hunluan_quanti_5(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4504,9,1,25,ICON_zhandou_jinengshifang_19_hunluan_1.1.0.0,AF_zhandou_jinengshifang_19_hunluan_3_1.1.0.0
2291,全体混乱等级6,508,让一侧全体混乱[ff6000]5[-] 次行动，混乱后角色不受控制，50级可用。并且需要进阶为1转职业等级。,SKT_Active,CalcSkillAffect_quanti,144900,6,86,41,-1,,,,全体混乱,3,120,STT_All,PAT_None,chaoluanIcon_icon,chaoluanText,"skill_hunluan_quanti_6(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4505,10,1,25,ICON_zhandou_jinengshifang_19_hunluan_1.1.0.0,AF_zhandou_jinengshifang_19_hunluan_3_1.1.0.0
2291,全体混乱等级7,508,让一侧全体混乱[ff6000]5[-] 次行动，混乱后角色不受控制，60级可用。并且需要进阶为2转职业等级。,SKT_Active,CalcSkillAffect_quanti,392400,7,87,41,-1,,,,全体混乱,3,140,STT_All,PAT_None,chaoluanIcon_icon,chaoluanText,"skill_hunluan_quanti_7(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4506,11,1,25,ICON_zhandou_jinengshifang_19_hunluan_1.1.0.0,AF_zhandou_jinengshifang_19_hunluan_3_1.1.0.0
2291,全体混乱等级8,508,让一侧全体混乱[ff6000]6[-] 次行动，混乱后角色不受控制，70级可用。并且需要进阶为2转职业等级。,SKT_Active,CalcSkillAffect_quanti,932400,8,87,41,-1,,,,全体混乱,3,160,STT_All,PAT_None,chaoluanIcon_icon,chaoluanText,"skill_hunluan_quanti_8(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4507,12,1,25,ICON_zhandou_jinengshifang_19_hunluan_1.1.0.0,AF_zhandou_jinengshifang_19_hunluan_3_1.1.0.0
2291,全体混乱等级9,508,让一侧全体混乱[ff6000]6[-] 次行动，混乱后角色不受控制，80级可用。并且需要进阶为3转职业等级。,SKT_Active,CalcSkillAffect_quanti,1907400,9,87,41,-1,,,,全体混乱,3,180,STT_All,PAT_None,chaoluanIcon_icon,chaoluanText,"skill_hunluan_quanti_9(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4508,13,1,25,ICON_zhandou_jinengshifang_19_hunluan_1.1.0.0,AF_zhandou_jinengshifang_19_hunluan_3_1.1.0.0
2291,全体混乱等级10,508,让一侧全体混乱[ff6000]7[-] 次行动，混乱后角色不受控制，90级可用。并且需要进阶为3转职业等级。,SKT_Active,CalcSkillAffect_quanti,,10,88,41,-1,,,,全体混乱,3,200,STT_All,PAT_None,chaoluanIcon_icon,chaoluanText,"skill_hunluan_quanti_10(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,,,1,25,ICON_zhandou_jinengshifang_19_hunluan_1.1.0.0,AF_zhandou_jinengshifang_19_hunluan_3_1.1.0.0
2361,回复术等级1,503,回复对象回复力的[ff6000]60%[-]，1级可用。,SKT_Active,,100,1,11,10,-1,,,,回复术,4,15,STT_Team,PAT_None,buxueIcon_icon,buxieText,"skill_buxue_danti_1(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,100,4500,5,,1,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_1_1.1.0.0
2361,回复术等级2,503,回复对象回复力的[ff6000]120%[-]，10级可用。,SKT_Active,,400,2,11,10,-1,,,,回复术,4,30,STT_Team,PAT_None,buxueIcon_icon,buxueText,"skill_buxue_danti_2(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4501,6,,1,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_1_1.1.0.0
2361,回复术等级3,503,回复对象回复力的[ff6000]180%[-]，20级可用。,SKT_Active,,1300,3,11,10,-1,,,,回复术,4,45,STT_Team,PAT_None,buxueIcon_icon,buxueText,"skill_buxue_danti_3(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4502,7,,1,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_1_1.1.0.0
2361,回复术等级4,503,回复对象回复力的[ff6000]240%[-]，30级可用。,SKT_Active,,5300,4,76,10,-1,,,,回复术,4,60,STT_Team,PAT_None,buxueIcon_icon,buxueText,"skill_buxue_danti_4(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4503,8,,1,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_1_1.1.0.0
2361,回复术等级5,503,回复对象回复力的[ff6000]300%[-]，40级可用。并且需要进阶为1转职业等级。,SKT_Active,,20600,5,76,10,-1,,,,回复术,4,75,STT_Team,PAT_None,buxueIcon_icon,buxueText,"skill_buxue_danti_5(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4504,9,,1,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_1_1.1.0.0
2361,回复术等级6,503,回复对象回复力的[ff6000]360%[-]，50级可用。并且需要进阶为1转职业等级。,SKT_Active,,96600,6,76,10,-1,,,,回复术,4,90,STT_Team,PAT_None,buxueIcon_icon,buxueText,"skill_buxue_danti_6(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4505,10,,1,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_1_1.1.0.0
2361,回复术等级7,503,回复对象回复力的[ff6000]420%[-]，60级可用。并且需要进阶为2转职业等级。,SKT_Active,,261600,7,77,10,-1,,,,回复术,4,105,STT_Team,PAT_None,buxueIcon_icon,buxueText,"skill_buxue_danti_7(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4506,11,,1,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_1_1.1.0.0
2361,回复术等级8,503,回复对象回复力的[ff6000]480%[-]，70级可用。并且需要进阶为2转职业等级。,SKT_Active,,621600,8,77,10,-1,,,,回复术,4,120,STT_Team,PAT_None,buxueIcon_icon,buxueText,"skill_buxue_danti_8(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4507,12,,1,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_1_1.1.0.0
2361,回复术等级9,503,回复对象回复力的[ff6000]540%[-]，80级可用。并且需要进阶为3转职业等级。,SKT_Active,,1271600,9,77,10,-1,,,,回复术,4,135,STT_Team,PAT_None,buxueIcon_icon,buxueText,"skill_buxue_danti_9(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4508,13,,1,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_1_1.1.0.0
2361,大回复,503,回复对象回复力的[ff6000]600%[-]，90级可用。并且需要进阶为3转职业等级。,SKT_Active,,,10,78,10,-1,,,,回复术,4,150,STT_Team,PAT_None,buxueIcon_icon,buxueText,"skill_buxue_danti_10(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,,,,1,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_1_1.1.0.0
2371,十字回复术等级1,538,回复范围内对象回复力的[ff6000]35%[-]，5级可用。,SKT_Active,CalcSkillAffect_qiangli,125,1,11,10,-1,,,,十字回复术,4,18,STT_Team,PAT_None,qiangbuIcon_icon,qiangbuText,"skill_buxue_qiangli_1(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,4000,4500,5,,5,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_2_1.1.0.0
2371,十字回复术等级2,538,回复范围内对象回复力的[ff6000]70%[-]，10级可用。,SKT_Active,CalcSkillAffect_qiangli,500,2,11,10,-1,,,,十字回复术,4,36,STT_Team,PAT_None,qiangbuIcon_icon,qiangbuText,"skill_buxue_qiangli_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4501,6,,5,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_2_1.1.0.0
2371,十字回复术等级3,538,回复范围内对象回复力的[ff6000]105%[-]，20级可用。,SKT_Active,CalcSkillAffect_qiangli,1625,3,11,10,-1,,,,十字回复术,4,54,STT_Team,PAT_None,qiangbuIcon_icon,qiangbuText,"skill_buxue_qiangli_3(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4502,7,,5,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_2_1.1.0.0
2371,十字回复术等级4,538,回复范围内对象回复力的[ff6000]140%[-]，30级可用。,SKT_Active,CalcSkillAffect_qiangli,6625,4,76,10,-1,,,,十字回复术,4,72,STT_Team,PAT_None,qiangbuIcon_icon,qiangbuText,"skill_buxue_qiangli_4(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4503,8,,5,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_2_1.1.0.0
2371,十字回复术等级5,538,回复范围内对象回复力的[ff6000]175%[-]，40级可用。并且需要进阶为1转职业等级。,SKT_Active,CalcSkillAffect_qiangli,25750,5,76,10,-1,,,,十字回复术,4,90,STT_Team,PAT_None,qiangbuIcon_icon,qiangbuText,"skill_buxue_qiangli_5(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4504,9,,5,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_2_1.1.0.0
2371,十字回复术等级6,538,回复范围内对象回复力的[ff6000]210%[-]，50级可用。并且需要进阶为1转职业等级。,SKT_Active,CalcSkillAffect_qiangli,120750,6,76,10,-1,,,,十字回复术,4,108,STT_Team,PAT_None,qiangbuIcon_icon,qiangbuText,"skill_buxue_qiangli_6(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4505,10,,5,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_2_1.1.0.0
2371,十字回复术等级7,538,回复范围内对象回复力的[ff6000]245%[-]，60级可用。并且需要进阶为2转职业等级。,SKT_Active,CalcSkillAffect_qiangli,327000,7,77,10,-1,,,,十字回复术,4,126,STT_Team,PAT_None,qiangbuIcon_icon,qiangbuText,"skill_buxue_qiangli_7(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4506,11,,5,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_2_1.1.0.0
2371,十字回复术等级8,538,回复范围内对象回复力的[ff6000]280%[-]，70级可用。并且需要进阶为2转职业等级。,SKT_Active,CalcSkillAffect_qiangli,777000,8,77,10,-1,,,,十字回复术,4,144,STT_Team,PAT_None,qiangbuIcon_icon,qiangbuText,"skill_buxue_qiangli_8(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4507,12,,5,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_2_1.1.0.0
2371,十字回复术等级9,538,回复范围内对象回复力的[ff6000]315%[-]，80级可用。并且需要进阶为3转职业等级。,SKT_Active,CalcSkillAffect_qiangli,1589500,9,77,10,-1,,,,十字回复术,4,162,STT_Team,PAT_None,qiangbuIcon_icon,qiangbuText,"skill_buxue_qiangli_9(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4508,13,,5,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_2_1.1.0.0
2371,极限回复术,538,回复范围内对象回复力的[ff6000]350%[-]，90级可用。并且需要进阶为3转职业等级。,SKT_Active,CalcSkillAffect_qiangli,,10,78,10,-1,,,,十字回复术,4,180,STT_Team,PAT_None,qiangbuIcon_icon,qiangbuText,"skill_buxue_qiangli_10(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,,,,5,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_2_1.1.0.0
2381,全体回复术等级1,505,回复一侧全体回复力的[ff6000]23%[-]，15级可用。,SKT_Active,CalcSkillAffect_quanti,150,1,11,10,-1,,,,全体回复术,4,24,STT_Team,PAT_None,chaobuIcon_icon,chaobuText,"skill_buxue_quanti_1(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,8000,4500,5,,15,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_3_1.1.0.0
2381,全体回复术等级2,505,回复一侧全体回复力的[ff6000]46%[-]，15级可用。,SKT_Active,CalcSkillAffect_quanti,600,2,11,10,-1,,,,全体回复术,4,48,STT_Team,PAT_None,chaobuIcon_icon,chaobuText,"skill_buxue_quanti_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4501,6,,15,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_3_1.1.0.0
2381,全体回复术等级3,505,回复一侧全体回复力的[ff6000]69%[-]，20级可用。,SKT_Active,CalcSkillAffect_quanti,1950,3,11,10,-1,,,,全体回复术,4,72,STT_Team,PAT_None,chaobuIcon_icon,chaobuText,"skill_buxue_quanti_3(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4502,7,,15,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_3_1.1.0.0
2381,全体回复术等级4,505,回复一侧全体回复力的[ff6000]92%[-]，30级可用。,SKT_Active,CalcSkillAffect_quanti,7950,4,76,10,-1,,,,全体回复术,4,96,STT_Team,PAT_None,chaobuIcon_icon,chaobuText,"skill_buxue_quanti_4(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4503,8,,15,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_3_1.1.0.0
2381,全体回复术等级5,505,回复一侧全体回复力的[ff6000]115%[-]，40级可用。并且需要进阶为1转职业等级。,SKT_Active,CalcSkillAffect_quanti,30900,5,76,10,-1,,,,全体回复术,4,120,STT_Team,PAT_None,chaobuIcon_icon,chaobuText,"skill_buxue_quanti_5(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4504,9,,15,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_3_1.1.0.0
2381,全体回复术等级6,505,回复一侧全体回复力的[ff6000]138%[-]，50级可用。并且需要进阶为1转职业等级。,SKT_Active,CalcSkillAffect_quanti,144900,6,76,10,-1,,,,全体回复术,4,144,STT_Team,PAT_None,chaobuIcon_icon,chaobuText,"skill_buxue_quanti_6(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4505,10,,15,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_3_1.1.0.0
2381,全体回复术等级7,505,回复一侧全体回复力的[ff6000]161%[-]，60级可用。并且需要进阶为2转职业等级。,SKT_Active,CalcSkillAffect_quanti,392400,7,77,10,-1,,,,全体回复术,4,168,STT_Team,PAT_None,chaobuIcon_icon,chaobuText,"skill_buxue_quanti_7(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4506,11,,15,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_3_1.1.0.0
2381,全体回复术等级8,505,回复一侧全体回复力的[ff6000]184%[-]，70级可用。并且需要进阶为2转职业等级。,SKT_Active,CalcSkillAffect_quanti,932400,8,77,10,-1,,,,全体回复术,4,192,STT_Team,PAT_None,chaobuIcon_icon,chaobuText,"skill_buxue_quanti_8(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4507,12,,15,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_3_1.1.0.0
2381,全体回复术等级9,505,回复一侧全体回复力的[ff6000]207%[-]，80级可用。并且需要进阶为3转职业等级。,SKT_Active,CalcSkillAffect_quanti,1907400,9,77,10,-1,,,,全体回复术,4,216,STT_Team,PAT_None,chaobuIcon_icon,chaobuText,"skill_buxue_quanti_9(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4508,13,,15,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_3_1.1.0.0
2381,神降之回复,505,回复一侧全体回复力的[ff6000]230%[-]，90级可用。并且需要进阶为3转职业等级。,SKT_Active,CalcSkillAffect_quanti,,10,78,10,-1,,,,全体回复术,4,240,STT_Team,PAT_None,chaobuIcon_icon,chaobuText,"skill_buxue_quanti_10(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,,,,15,ICON_zhandou_jinengshifang_20_huifu_1.1.0.0,AF_zhandou_jinengshifang_20_huifu_3_1.1.0.0
2391,复活等级1,550,战斗中复活一对象，并回复约[ff6000]60[-]点生命力，1级可用。,SKT_Active,,100,1,11,33,-1,,,,复生术,4,5,STT_Team,PAT_None,qijueIcon_icon,qijueText,"skill_qijue_1(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,500,4500,5,,1,ICON_zhandou_jinengshifang_21_fusheng_1.1.0.0,AF_zhandou_jinengshifang_21_fusheng_1.1.0.0
2391,复活等级2,550,战斗中复活一对象，并回复约[ff6000]120[-]点生命力，10级可用。,SKT_Active,,400,2,11,33,-1,,,,复生术,4,10,STT_Team,PAT_None,qijueIcon_icon,qijueText,"skill_qijue_2(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4501,6,,1,ICON_zhandou_jinengshifang_21_fusheng_1.1.0.0,AF_zhandou_jinengshifang_21_fusheng_1.1.0.0
2391,复活等级3,550,战斗中复活一对象，并回复约[ff6000]180[-]点生命力，20级可用。,SKT_Active,,1300,3,11,33,-1,,,,复生术,4,15,STT_Team,PAT_None,qijueIcon_icon,qijueText,"skill_qijue_3(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4502,7,,1,ICON_zhandou_jinengshifang_21_fusheng_1.1.0.0,AF_zhandou_jinengshifang_21_fusheng_1.1.0.0
2391,复活等级4,550,战斗中复活一对象，并回复约[ff6000]240[-]点生命力，30级可用。,SKT_Active,,5300,4,76,33,-1,,,,复生术,4,20,STT_Team,PAT_None,qijueIcon_icon,qijueText,"skill_qijue_4(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4503,8,,1,ICON_zhandou_jinengshifang_21_fusheng_1.1.0.0,AF_zhandou_jinengshifang_21_fusheng_1.1.0.0
2391,复活等级5,550,战斗中复活一对象，并回复约[ff6000]300[-]点生命力，40级可用。并且需要进阶为1转职业等级。,SKT_Active,,20600,5,76,33,-1,,,,复生术,4,25,STT_Team,PAT_None,qijueIcon_icon,qijueText,"skill_qijue_5(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4504,9,,1,ICON_zhandou_jinengshifang_21_fusheng_1.1.0.0,AF_zhandou_jinengshifang_21_fusheng_1.1.0.0
2391,复活等级6,550,战斗中复活一对象，并回复约[ff6000]360[-]点生命力，50级可用。并且需要进阶为1转职业等级。,SKT_Active,,96600,6,76,33,-1,,,,复生术,4,30,STT_Team,PAT_None,qijueIcon_icon,qijueText,"skill_qijue_6(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4505,10,,1,ICON_zhandou_jinengshifang_21_fusheng_1.1.0.0,AF_zhandou_jinengshifang_21_fusheng_1.1.0.0
2391,复活等级7,550,战斗中复活一对象，并回复约[ff6000]420[-]点生命力，60级可用。并且需要进阶为2转职业等级。,SKT_Active,,261600,7,77,33,-1,,,,复生术,4,35,STT_Team,PAT_None,qijueIcon_icon,qijueText,"skill_qijue_7(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4506,11,,1,ICON_zhandou_jinengshifang_21_fusheng_1.1.0.0,AF_zhandou_jinengshifang_21_fusheng_1.1.0.0
2391,复活等级8,550,战斗中复活一对象，并回复约[ff6000]480[-]点生命力，70级可用。并且需要进阶为2转职业等级。,SKT_Active,,621600,8,77,33,-1,,,,复生术,4,40,STT_Team,PAT_None,qijueIcon_icon,qijueText,"skill_qijue_8(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4507,12,,1,ICON_zhandou_jinengshifang_21_fusheng_1.1.0.0,AF_zhandou_jinengshifang_21_fusheng_1.1.0.0
2391,复活等级9,550,战斗中复活一对象，并回复约[ff6000]540[-]点生命力，80级可用。并且需要进阶为3转职业等级。,SKT_Active,,1271600,9,77,33,-1,,,,复生术,4,45,STT_Team,PAT_None,qijueIcon_icon,qijueText,"skill_qijue_9(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4508,13,,1,ICON_zhandou_jinengshifang_21_fusheng_1.1.0.0,AF_zhandou_jinengshifang_21_fusheng_1.1.0.0
2391,复活等级10,550,战斗中复活一对象，并回复约[ff6000]600[-]点生命力，90级可用。并且需要进阶为3转职业等级。,SKT_Active,,,10,78,33,-1,,,,复生术,4,50,STT_Team,PAT_None,qijueIcon_icon,qijueText,"skill_qijue_10(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,,,,1,ICON_zhandou_jinengshifang_21_fusheng_1.1.0.0,AF_zhandou_jinengshifang_21_fusheng_1.1.0.0
2401,净化术等级1,528,[ff6000]30%[-]机率恢复单体异常状态，20级可用。,SKT_Active,,100,1,11,27,-1,,,,净化术,4,10,STT_Team,PAT_None,jiejingIcon_icon,jiejingText,"skill_jiejing_1(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,2000,4500,5,,20,ICON_zhandou_jinengshifang_22_jinghua_1.1.0.0,AF_zhandou_jinengshifang_22_jinghua_1.1.0.0
